forecast_id,forecast_date,model_version,model_role,rank,ticker,company_name,sector,candidate_type,edge_status,rating,elasticity_score,next_day_move_probability,upside_momentum_score,bounce_score,downside_continuation_score,squeeze_score,squeeze_data_status,confluence_score,catalyst_score,expectation_gap_score,execution_quality_score,payoff_quality_score,risk_reward_ratio,precision_gate,risk_score,last_close,primary_scenario,primary_probability,secondary_scenario,secondary_probability,risk_scenario,risk_probability,expected_range,scenario_prices,trigger_levels,market_context,supporting_evidence,conflicting_evidence,missing_evidence,risk_flags,reason,status,actual_next_day_return,actual_3d_return,actual_5d_return,next_day_open,next_day_high,next_day_low,next_day_close,next_day_high_gain,next_day_close_gain,next_day_max_drawdown,range_hit,primary_hit,entry_triggered,stop_triggered,target_hit,open_condition_return,trigger_condition_return,executable_result
2026-06-16-stock_radar_challenger_strict_v1-PLTR-054a83eb80e1,2026-06-16,stock_radar_challenger_strict_v1,challenger,10,PLTR,Palantir Technologies Inc,AI Software,event_driven_volatility,WATCH,B,100.000000,0.856100,59.320000,34.660000,39.000000,38.350000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""Squeeze score uses volatility, relative volume and momentum proxies until real short/options data is connected.""}",60.030000,68.000000,,,,,,0.000000,133.120000,upside_path_after_trigger,0.589300,range_extension_after_trigger,0.278100,failed_breakout_or_gap_fade,0.132600,"{""expected_low"":122.1833,""expected_high"":150.5884,""expected_mid"":136.3858,""expected_low_pct"":-0.08216,""expected_high_pct"":0.13122,""volatility_adjusted_range"":0.11411,""label"":""122.18 to 150.59""}","{""base_case_price"":136.3858,""upside_case_price"":150.5884,""downside_case_price"":122.1833,""bounce_target_price"":144.5124,""failed_bounce_price"":124.7655}","{""upside_trigger_level"":163.7,""downside_risk_level"":130.2427,""invalidation_level"":126.65,""gap_fill_level"":134.71,""breakout_level"":163.7,""breakdown_level"":126.65,""nearest_support"":126.65,""nearest_resistance"":163.7}","{""market_state"":""attack"",""market_score"":74.12,""risk_level"":""low"",""data_freshness_status"":""fresh""}","[{""source"":""catalyst"",""name"":""news_catalyst"",""score"":68.0,""detail"":""Surf Air Mobility Showcases AIP-Enabled BrokerOS at Palantir AIPCon 10""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":74.12,""detail"":""Market context allows selective speculation.""}]","[{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":76.0,""detail"":""Price structure has not confirmed a high-quality setup.""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":47.02,""detail"":""Volume confirmation or liquidity is weak.""},{""source"":""sector"",""name"":""sector_context_weak"",""score"":44.51,""detail"":""AI Software is not a confirmed capital-flow theme.""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""Squeeze score is proxy-only until real short interest/options data is connected.""}]",{},Capped: price_structure_unconfirmed / volume_or_liquidity_weak,completed,-0.018705,,,131.845001,136.100006,129.919998,130.630005,0.022386,-0.018705,-0.014601,true,false,false,false,false,-0.009215,,not_triggered
2026-06-16-stock_radar_challenger_strict_v1-AVGO-0299d39404d2,2026-06-16,stock_radar_challenger_strict_v1,challenger,11,AVGO,Broadcom Inc,AI / Semiconductors,event_driven_volatility,NO_EDGE,C,27.180000,0.463300,55.680000,51.490000,73.320000,44.490000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",57.750000,100.000000,58.000000,51.850000,52.940000,1.031000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""价格结构未确认"",""成交量未确认""]}",8.000000,376.710000,upside_path_after_trigger,0.589100,range_extension_after_trigger,0.115200,failed_breakout_or_gap_fade,0.295700,"{""expected_low"":353.6642,""expected_high"":400.46,""expected_mid"":377.0621,""expected_low_pct"":-0.06118,""expected_high_pct"":0.06305,""volatility_adjusted_range"":0.08497,""label"":""353.66 to 400.46""}","{""base_case_price"":377.0621,""upside_case_price"":400.46,""downside_case_price"":353.6642,""bounce_target_price"":400.716,""failed_bounce_price"":359.1056}","{""upside_trigger_level"":495.0,""downside_risk_level"":367.0102,""invalidation_level"":367.0102,""gap_fill_level"":393.94,""breakout_level"":495.0,""breakdown_level"":369.9292,""nearest_support"":370.33,""nearest_resistance"":495.0}","{""market_state"":""attack"",""market_score"":70.06,""risk_level"":""low"",""data_freshness_status"":""fresh""}","[{""source"":""catalyst"",""name"":""earnings_momentum"",""score"":100.0,""detail"":""Broadcom Rebounds After a June Rout. J.P. Morgan Still Sees 46% Upside for the Stock.""},{""source"":""expectation_gap"",""name"":""positive_expectation_gap"",""score"":58.0,""detail"":""催化、板块、价格和成交共同支持正向预期差。""},{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":52.94,""detail"":""次日预期上行/下行赔率约 1.031。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":65.82,""detail"":""AI / Semiconductors 板块显示相对强势。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":70.06,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":89.0,""detail"":""价格结构没有确认高质量短线形态。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":54.22,""detail"":""成交确认或流动性不足。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]","[""weak_close_distribution_risk""]",压制：价格结构没有确认高质量短线形态。 / 成交确认或流动性不足。,completed,0.042977,,,388.704987,400.649994,382.679993,392.899994,0.063550,0.042977,-0.015500,true,false,false,false,false,0.010792,,not_triggered
2026-06-16-stock_radar_challenger_strict_v1-BIDU-ec76485fb80a,2026-06-16,stock_radar_challenger_strict_v1,challenger,11,BIDU,Baidu Inc,China ADR / AI,event_driven_volatility,WATCH,B,100.000000,0.863200,65.440000,50.630000,63.350000,34.720000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""Squeeze score uses volatility, relative volume and momentum proxies until real short/options data is connected.""}",59.080000,76.500000,,,,,,5.500000,113.849900,upside_path_after_trigger,0.572300,range_extension_after_trigger,0.180400,failed_breakout_or_gap_fade,0.247300,"{""expected_low"":105.5128,""expected_high"":127.1661,""expected_mid"":116.3395,""expected_low_pct"":-0.07323,""expected_high_pct"":0.11696,""volatility_adjusted_range"":0.10171,""label"":""105.51 to 127.17""}","{""base_case_price"":116.3395,""upside_case_price"":127.1661,""downside_case_price"":105.5128,""bounce_target_price"":122.5344,""failed_bounce_price"":107.4813}","{""upside_trigger_level"":143.36,""downside_risk_level"":111.6643,""invalidation_level"":111.6643,""gap_fill_level"":115.77,""breakout_level"":143.36,""breakdown_level"":111.8006,""nearest_support"":112.74,""nearest_resistance"":143.36}","{""market_state"":""attack"",""market_score"":74.12,""risk_level"":""low"",""data_freshness_status"":""fresh""}","[{""source"":""catalyst"",""name"":""news_catalyst"",""score"":76.5,""detail"":""Nvidia's China Woes Deepen As TikTok Parent ByteDance Eyes AI Chips From Iluvatar CoreX, Baidu: Report""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":74.12,""detail"":""Market context allows selective speculation.""}]","[{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":73.0,""detail"":""Price structure has not confirmed a high-quality setup.""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":47.11,""detail"":""Volume confirmation or liquidity is weak.""},{""source"":""sector"",""name"":""sector_context_weak"",""score"":60.21,""detail"":""China ADR / AI is not a confirmed capital-flow theme.""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""Squeeze score is proxy-only until real short interest/options data is connected.""}]",{},Capped: price_structure_unconfirmed / volume_or_liquidity_weak,completed,-0.019674,,,113.599998,114.879997,111.300003,111.610001,0.009048,-0.019674,-0.020246,true,false,false,true,false,-0.017518,,stopped
2026-06-16-stock_radar_challenger_strict_v1-BABA-5ecb45e42f7b,2026-06-16,stock_radar_challenger_strict_v1,challenger,12,BABA,Alibaba Group Holding Ltd,China ADR,oversold_bounce,WATCH,B,100.000000,0.846900,65.620000,66.220000,81.200000,35.140000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""Squeeze score uses volatility, relative volume and momentum proxies until real short/options data is connected.""}",58.900000,62.000000,,,,,,0.000000,110.170000,bounce_attempt_after_trigger,0.571300,range_extension_after_trigger,0.152700,failed_breakout_or_gap_fade,0.276100,"{""expected_low"":104.626,""expected_high"":117.2539,""expected_mid"":110.94,""expected_low_pct"":-0.05032,""expected_high_pct"":0.0643,""volatility_adjusted_range"":0.06989,""label"":""104.63 to 117.25""}","{""base_case_price"":110.94,""upside_case_price"":117.2539,""downside_case_price"":104.626,""bounce_target_price"":115.945,""failed_bounce_price"":105.935}","{""upside_trigger_level"":136.78,""downside_risk_level"":108.7152,""invalidation_level"":108.1869,""gap_fill_level"":112.55,""breakout_level"":136.78,""breakdown_level"":108.1869,""nearest_support"":109.66,""nearest_resistance"":136.78}","{""market_state"":""attack"",""market_score"":74.12,""risk_level"":""low"",""data_freshness_status"":""fresh""}","[{""source"":""catalyst"",""name"":""news_catalyst"",""score"":62.0,""detail"":""Baidu: AI Stock With A High Safety Margin""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":74.12,""detail"":""Market context allows selective speculation.""}]","[{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":73.0,""detail"":""Price structure has not confirmed a high-quality setup.""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":46.29,""detail"":""Volume confirmation or liquidity is weak.""},{""source"":""sector"",""name"":""sector_context_weak"",""score"":60.21,""detail"":""China ADR is not a confirmed capital-flow theme.""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""Squeeze score is proxy-only until real short interest/options data is connected.""}]",{},Capped: price_structure_unconfirmed / volume_or_liquidity_weak,completed,-0.024780,,,109.510002,110.570000,107.430000,107.440002,0.003631,-0.024780,-0.018994,true,false,false,true,false,-0.018902,,stopped
2026-06-16-stock_radar_challenger_strict_v1-AMC-ee44c9ac2dac,2026-06-16,stock_radar_challenger_strict_v1,challenger,13,AMC,AMC Entertainment Holdings Inc,Meme / Squeeze,short_squeeze_candidate,WATCH,B,100.000000,0.887600,100.000000,43.060000,25.000000,93.850000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,50.000000,78.330000,76.230000,59.740000,0.633000,"{""level"":""可观察"",""passed"":true,""reason"":[""市场、催化、技术、成交、赔率和风险同时通过""]}",0.000000,2.375500,upside_path_after_trigger,0.768500,range_extension_after_trigger,0.146500,failed_breakout_or_gap_fade,0.085000,"{""expected_low"":2.0459,""expected_high"":2.9019,""expected_mid"":2.4739,""expected_low_pct"":-0.13874,""expected_high_pct"":0.2216,""volatility_adjusted_range"":0.1927,""label"":""2.05 to 2.90""}","{""base_case_price"":2.4739,""upside_case_price"":2.9019,""downside_case_price"":2.0459,""bounce_target_price"":2.7188,""failed_bounce_price"":1.24}","{""upside_trigger_level"":2.46,""downside_risk_level"":2.2943,""invalidation_level"":1.24,""gap_fill_level"":2.28,""breakout_level"":2.46,""breakdown_level"":1.24,""nearest_support"":1.24,""nearest_resistance"":2.46}","{""market_state"":""attack"",""market_score"":72.39,""risk_level"":""low"",""data_freshness_status"":""fresh""}","[{""source"":""expectation_gap"",""name"":""positive_expectation_gap"",""score"":78.33,""detail"":""催化、板块、价格和成交共同支持正向预期差。""},{""source"":""price"",""name"":""price_structure_confirmed"",""score"":80.0,""detail"":""价格结构有突破、收复或强收盘特征。""},{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":59.74,""detail"":""次日预期上行/下行赔率约 0.633。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":72.39,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":50.0,""detail"":""近期没有强确认催化，不能只靠热度给高等级。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":55.69,""detail"":""成交确认或流动性不足。""},{""source"":""sector"",""name"":""sector_context_weak"",""score"":57.85,""detail"":""Meme / Squeeze 还不是确认的资金主线。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：近期没有强确认催化，不能只靠热度给高等级。 / 成交确认或流动性不足。,completed,0.119764,,,2.485000,2.830000,2.460000,2.660000,0.191328,0.119764,0.000000,true,true,true,false,false,0.070423,0.081301,triggered_no_target
2026-06-16-stock_radar_challenger_strict_v1-NVDA-74b57c6798d6,2026-06-16,stock_radar_challenger_strict_v1,challenger,13,NVDA,NVIDIA Corp,AI / Semiconductors,next_day_upside_momentum,WATCH,B,100.000000,0.842000,68.320000,36.310000,52.440000,27.560000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""Squeeze score uses volatility, relative volume and momentum proxies until real short/options data is connected.""}",58.000000,50.000000,,,,,,8.000000,209.560000,upside_path_after_trigger,0.665400,range_extension_after_trigger,0.109900,failed_breakout_or_gap_fade,0.224700,"{""expected_low"":197.5947,""expected_high"":224.8489,""expected_mid"":211.2218,""expected_low_pct"":-0.0571,""expected_high_pct"":0.07296,""volatility_adjusted_range"":0.0793,""label"":""197.59 to 224.85""}","{""base_case_price"":211.2218,""upside_case_price"":224.8489,""downside_case_price"":197.5947,""bounce_target_price"":222.0238,""failed_bounce_price"":199.34}","{""upside_trigger_level"":232.28,""downside_risk_level"":206.3898,""invalidation_level"":199.34,""gap_fill_level"":205.19,""breakout_level"":232.28,""breakdown_level"":199.34,""nearest_support"":199.34,""nearest_resistance"":232.28}","{""market_state"":""attack"",""market_score"":74.12,""risk_level"":""low"",""data_freshness_status"":""fresh""}","[{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":77.29,""detail"":""AI / Semiconductors is showing relative strength.""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":74.12,""detail"":""Market context allows selective speculation.""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":50.0,""detail"":""No strong confirmed recent catalyst.""},{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":60.0,""detail"":""Price structure has not confirmed a high-quality setup.""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":47.25,""detail"":""Volume confirmation or liquidity is weak.""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""Squeeze score is proxy-only until real short interest/options data is connected.""}]","[""weak_close_distribution_risk""]",Capped: weak_or_missing_catalyst / price_structure_unconfirmed,completed,-0.023430,,,208.529999,209.210007,203.449997,204.649994,-0.001670,-0.023430,-0.024361,true,false,false,false,false,-0.018606,,not_triggered
2026-06-16-stock_radar_challenger_strict_v1-ACHR-76f9fa23be94,2026-06-16,stock_radar_challenger_strict_v1,challenger,14,ACHR,Archer Aviation Inc,Aviation / High Beta,gap_continuation,WATCH,B,100.000000,0.858200,76.190000,78.350000,55.650000,41.180000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,38.000000,64.170000,70.420000,69.530000,1.278000,"{""level"":""可观察"",""passed"":true,""reason"":[""市场、催化、技术、成交、赔率和风险同时通过""]}",0.000000,5.550000,upside_path_after_trigger,0.743700,open_drive_then_gap_fill,0.067100,failed_breakout_or_gap_fade,0.189200,"{""expected_low"":4.8782,""expected_high"":6.4084,""expected_mid"":5.6433,""expected_low_pct"":-0.12104,""expected_high_pct"":0.15466,""volatility_adjusted_range"":0.16811,""label"":""4.88 to 6.41""}","{""base_case_price"":5.6433,""upside_case_price"":6.4084,""downside_case_price"":4.8782,""bounce_target_price"":6.2497,""failed_bounce_price"":4.93}","{""upside_trigger_level"":7.09,""downside_risk_level"":5.3735,""invalidation_level"":4.93,""gap_fill_level"":5.08,""breakout_level"":7.09,""breakdown_level"":4.93,""nearest_support"":4.93,""nearest_resistance"":7.09}","{""market_state"":""attack"",""market_score"":71.4,""risk_level"":""low"",""data_freshness_status"":""stale""}","[{""source"":""expectation_gap"",""name"":""positive_expectation_gap"",""score"":64.17,""detail"":""催化、板块、价格和成交共同支持正向预期差。""},{""source"":""volume"",""name"":""volume_anomaly_confirmed"",""score"":63.15,""detail"":""相对成交量和美元流动性足够支撑次日交易观察。""},{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":69.53,""detail"":""次日预期上行/下行赔率约 1.278。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":76.32,""detail"":""Aviation / High Beta 板块显示相对强势。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":71.4,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":62.0,""detail"":""近期没有强确认催化，不能只靠热度给高等级。""},{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":67.0,""detail"":""价格结构没有确认高质量短线形态。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：近期没有强确认催化，不能只靠热度给高等级。 / 价格结构没有确认高质量短线形态。,completed,-0.034234,,,5.380000,5.720000,5.323700,5.360000,0.030631,-0.034234,-0.010465,true,false,false,false,false,-0.003717,,not_triggered
2026-06-16-stock_radar_challenger_strict_v1-IONQ-c55ea6ea499e,2026-06-16,stock_radar_challenger_strict_v1,challenger,14,IONQ,IONQ Inc,Quantum / High Beta,next_day_upside_momentum,WATCH,B,100.000000,0.846400,80.590000,36.860000,39.000000,54.070000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""Squeeze score uses volatility, relative volume and momentum proxies until real short/options data is connected.""}",58.000000,44.000000,,,,,,0.000000,60.260100,upside_path_after_trigger,0.712100,range_extension_after_trigger,0.155300,failed_breakout_or_gap_fade,0.132600,"{""expected_low"":51.8079,""expected_high"":71.0602,""expected_mid"":61.434,""expected_low_pct"":-0.14026,""expected_high_pct"":0.17922,""volatility_adjusted_range"":0.19481,""label"":""51.81 to 71.06""}","{""base_case_price"":61.434,""upside_case_price"":71.0602,""downside_case_price"":51.8079,""bounce_target_price"":69.0645,""failed_bounce_price"":45.51}","{""upside_trigger_level"":73.65,""downside_risk_level"":58.1992,""invalidation_level"":45.51,""gap_fill_level"":61.18,""breakout_level"":73.65,""breakdown_level"":45.51,""nearest_support"":45.51,""nearest_resistance"":73.65}","{""market_state"":""attack"",""market_score"":74.12,""risk_level"":""low"",""data_freshness_status"":""fresh""}","[{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":73.82,""detail"":""Quantum / High Beta is showing relative strength.""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":74.12,""detail"":""Market context allows selective speculation.""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":56.0,""detail"":""No strong confirmed recent catalyst.""},{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":52.0,""detail"":""Price structure has not confirmed a high-quality setup.""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":47.12,""detail"":""Volume confirmation or liquidity is weak.""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""Squeeze score is proxy-only until real short interest/options data is connected.""}]",{},Capped: weak_or_missing_catalyst / price_structure_unconfirmed,completed,-0.092434,,,56.900002,57.728298,54.455002,54.689999,-0.042015,-0.092434,-0.042970,true,false,false,false,false,-0.038840,,not_triggered
2026-06-16-stock_radar_challenger_strict_v1-CRSP-708b76136d72,2026-06-16,stock_radar_challenger_strict_v1,challenger,15,CRSP,CRISPR Therapeutics AG,Biotech,next_day_upside_momentum,WATCH,B,100.000000,0.869400,86.220000,45.620000,25.000000,40.030000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",58.000000,35.000000,67.880000,78.060000,69.260000,1.054000,"{""level"":""可观察"",""passed"":true,""reason"":[""市场、催化、技术、成交、赔率和风险同时通过""]}",0.000000,52.610000,upside_path_after_trigger,0.766500,range_extension_after_trigger,0.148500,failed_breakout_or_gap_fade,0.085000,"{""expected_low"":47.9164,""expected_high"":58.6074,""expected_mid"":53.2619,""expected_low_pct"":-0.08922,""expected_high_pct"":0.114,""volatility_adjusted_range"":0.12391,""label"":""47.92 to 58.61""}","{""base_case_price"":53.2619,""upside_case_price"":58.6074,""downside_case_price"":47.9164,""bounce_target_price"":57.4992,""failed_bounce_price"":46.92}","{""upside_trigger_level"":59.0,""downside_risk_level"":51.3833,""invalidation_level"":46.92,""gap_fill_level"":49.8,""breakout_level"":59.0,""breakdown_level"":46.92,""nearest_support"":46.92,""nearest_resistance"":59.0}","{""market_state"":""attack"",""market_score"":71.4,""risk_level"":""low"",""data_freshness_status"":""stale""}","[{""source"":""expectation_gap"",""name"":""positive_expectation_gap"",""score"":67.88,""detail"":""催化、板块、价格和成交共同支持正向预期差。""},{""source"":""price"",""name"":""price_structure_confirmed"",""score"":78.0,""detail"":""价格结构有突破、收复或强收盘特征。""},{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":69.26,""detail"":""次日预期上行/下行赔率约 1.054。""},{""source"":""sector"",""name"":""sector_context_confirmed"",""score"":63.49,""detail"":""Biotech 板块显示相对强势。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":71.4,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""catalyst"",""name"":""weak_or_missing_catalyst"",""score"":65.0,""detail"":""近期没有强确认催化，不能只靠热度给高等级。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":46.23,""detail"":""成交确认或流动性不足。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]",{},压制：近期没有强确认催化，不能只靠热度给高等级。 / 成交确认或流动性不足。,completed,0.009124,,,52.849998,55.099998,51.639999,53.090000,0.047329,0.009124,-0.022895,true,false,false,false,false,0.004541,,not_triggered
2026-06-16-stock_radar_challenger_strict_v1-GME-c30fdcf1e792,2026-06-16,stock_radar_challenger_strict_v1,challenger,15,GME,GameStop Corp,Meme / Squeeze,downside_continuation,WATCH,B,100.000000,0.869300,52.450000,48.890000,73.630000,36.060000,"{""short_interest"":""proxy"",""options_flow"":""proxy"",""borrow_fee"":""missing"",""note"":""逼空评分暂时使用波动率、相对成交量和动量代理；真实 short interest / options 数据接入前必须视为 proxy。""}",62.740000,76.000000,70.080000,53.030000,57.330000,1.278000,"{""level"":""不具备高置信优势"",""passed"":false,""reason"":[""市场、催化、技术、成交、赔率和风险同时通过""]}",8.000000,21.370000,risk_path_continuation,0.552900,failed_risk_path_relief_bounce,0.150300,downside_continuation,0.296700,"{""expected_low"":20.2558,""expected_high"":22.7937,""expected_mid"":21.5247,""expected_low_pct"":-0.05214,""expected_high_pct"":0.06662,""volatility_adjusted_range"":0.07241,""label"":""20.26 to 22.79""}","{""base_case_price"":21.5247,""upside_case_price"":22.7937,""downside_case_price"":20.2558,""bounce_target_price"":22.5306,""failed_bounce_price"":20.5189}","{""upside_trigger_level"":23.68,""downside_risk_level"":21.0788,""invalidation_level"":20.89,""gap_fill_level"":21.77,""breakout_level"":23.68,""breakdown_level"":20.89,""nearest_support"":20.89,""nearest_resistance"":23.68}","{""market_state"":""attack"",""market_score"":72.39,""risk_level"":""low"",""data_freshness_status"":""fresh""}","[{""source"":""catalyst"",""name"":""earnings_momentum"",""score"":76.0,""detail"":""PLAY Stock Cracks Overnight, CEO Blames Gas Price – But Retail Turns Bearish, Wants GameStop To Buy Dave & Buster’s After Earnings Disaster""},{""source"":""expectation_gap"",""name"":""positive_expectation_gap"",""score"":70.08,""detail"":""催化、板块、价格和成交共同支持正向预期差。""},{""source"":""payoff"",""name"":""payoff_quality_confirmed"",""score"":57.33,""detail"":""次日预期上行/下行赔率约 1.278。""},{""source"":""market"",""name"":""risk_on_market_context"",""score"":72.39,""detail"":""市场背景允许选择性寻找高弹性机会。""}]","[{""source"":""price"",""name"":""price_structure_unconfirmed"",""score"":89.0,""detail"":""价格结构没有确认高质量短线形态。""},{""source"":""volume"",""name"":""volume_or_liquidity_weak"",""score"":48.46,""detail"":""成交确认或流动性不足。""},{""source"":""sector"",""name"":""sector_context_weak"",""score"":57.85,""detail"":""Meme / Squeeze 还不是确认的资金主线。""}]","[{""source"":""short_interest"",""name"":""real_short_interest_missing"",""score"":0.0,""detail"":""逼空分暂用 proxy；真实 short interest / options 数据尚未接入。""}]","[""weak_close_distribution_risk""]",压制：价格结构没有确认高质量短线形态。 / 成交确认或流动性不足。,completed,0.006551,,,21.440001,21.930000,21.230000,21.510000,0.026205,0.006551,-0.009795,true,false,false,false,false,0.003265,,not_triggered
